 title="time marching" 
 variable= "x", "t", "u" 
 zone f=point, I=          71 j=          60
  0.63000000D+02    0.50000000D-01    0.10279984D-09
  0.64000000D+02    0.50000000D-01    0.35929568D-10
  0.65000000D+02    0.50000000D-01    0.12457552D-10
  0.66000000D+02    0.50000000D-01    0.42853270D-11
  0.67000000D+02    0.50000000D-01    0.14657520D-11
  0.68000000D+02    0.50000000D-01    0.49020187D-12
  0.69000000D+02    0.50000000D-01    0.18575443D-12
  0.70000000D+02    0.50000000D-01    0.00000000D+00
  0.00000000D+00    0.52500000D-01    0.00000000D+00
  0.10000000D+01    0.52500000D-01    0.73762519D-01
  0.20000000D+01    0.52500000D-01   -0.12055499D+00
  0.30000000D+01    0.52500000D-01    0.59537686D-02
  0.40000000D+01    0.52500000D-01   -0.21321863D+00
  0.50000000D+01    0.52500000D-01    0.10216137D+00
  0.60000000D+01    0.52500000D-01   -0.26972974D+00
  0.70000000D+01    0.52500000D-01    0.86593917D-01
  0.80000000D+01    0.52500000D-01   -0.11567557D+00
  0.90000000D+01    0.52500000D-01    0.46840449D-01
  0.10000000D+02    0.52500000D-01    0.37444796D-01
  0.11000000D+02    0.52500000D-01   -0.18904686D+00
  0.12000000D+02    0.52500000D-01   -0.10509336D+00
  0.13000000D+02    0.52500000D-01   -0.11538029D-03
  0.14000000D+02    0.52500000D-01    0.52186432D+00
  0.15000000D+02    0.52500000D-01    0.11814223D+01
  0.16000000D+02    0.52500000D-01    0.25783790D+01
  0.17000000D+02    0.52500000D-01    0.38370802D+01
  0.18000000D+02    0.52500000D-01    0.55136182D+01
  0.19000000D+02    0.52500000D-01    0.71676046D+01
  0.20000000D+02    0.52500000D-01    0.91342795D+01
  0.21000000D+02    0.52500000D-01    0.11314925D+02
  0.22000000D+02    0.52500000D-01    0.13327394D+02
  0.23000000D+02    0.52500000D-01    0.14971562D+02
  0.24000000D+02    0.52500000D-01    0.16058711D+02
  0.25000000D+02    0.52500000D-01    0.16420508D+02
  0.26000000D+02    0.52500000D-01    0.16085310D+02
  0.27000000D+02    0.52500000D-01    0.15232576D+02
  0.28000000D+02    0.52500000D-01    0.14013826D+02
  0.29000000D+02    0.52500000D-01    0.12488714D+02
  0.30000000D+02    0.52500000D-01    0.10697307D+02
  0.31000000D+02    0.52500000D-01    0.87386856D+01
  0.32000000D+02    0.52500000D-01    0.67745327D+01
  0.33000000D+02    0.52500000D-01    0.49753273D+01
  0.34000000D+02    0.52500000D-01    0.34640714D+01
  0.35000000D+02    0.52500000D-01    0.22916178D+01
  0.36000000D+02    0.52500000D-01    0.14447297D+01
  0.37000000D+02    0.52500000D-01    0.87084609D+00
  0.38000000D+02    0.52500000D-01    0.50353415D+00
  0.39000000D+02    0.52500000D-01    0.28016110D+00
  0.40000000D+02    0.52500000D-01    0.15043300D+00
  0.41000000D+02    0.52500000D-01    0.78161985D-01
  0.42000000D+02    0.52500000D-01    0.39393248D-01
  0.43000000D+02    0.52500000D-01    0.19300986D-01
  0.44000000D+02    0.52500000D-01    0.92116057D-02
  0.45000000D+02    0.52500000D-01    0.42901594D-02
  0.46000000D+02    0.52500000D-01    0.19530066D-02
  0.47000000D+02    0.52500000D-01    0.87030191D-03
  0.48000000D+02    0.52500000D-01    0.38015162D-03
  0.49000000D+02    0.52500000D-01    0.16296588D-03
  0.50000000D+02    0.52500000D-01    0.68639630D-04
  0.51000000D+02    0.52500000D-01    0.28433834D-04
  0.52000000D+02    0.52500000D-01    0.11595373D-04
  0.53000000D+02    0.52500000D-01    0.46590379D-05
  0.54000000D+02    0.52500000D-01    0.18459225D-05
  0.55000000D+02    0.52500000D-01    0.72169408D-06
  0.56000000D+02    0.52500000D-01    0.27861721D-06
  0.57000000D+02    0.52500000D-01    0.10627932D-06
  0.58000000D+02    0.52500000D-01    0.40079924D-07
  0.59000000D+02    0.52500000D-01    0.14951189D-07
  0.60000000D+02    0.52500000D-01    0.55196633D-08
  0.61000000D+02    0.52500000D-01    0.20176229D-08
  0.62000000D+02    0.52500000D-01    0.73054521D-09
  0.63000000D+02    0.52500000D-01    0.26212649D-09
  0.64000000D+02    0.52500000D-01    0.93238594D-10
  0.65000000D+02    0.52500000D-01    0.32890388D-10
  0.66000000D+02    0.52500000D-01    0.11507250D-10
  0.67000000D+02    0.52500000D-01    0.40026969D-11
  0.68000000D+02    0.52500000D-01    0.13594706D-11
  0.69000000D+02    0.52500000D-01    0.52562207D-12
  0.70000000D+02    0.52500000D-01    0.00000000D+00
  0.00000000D+00    0.55000000D-01    0.00000000D+00
  0.10000000D+01    0.55000000D-01    0.99992276D-01
  0.20000000D+01    0.55000000D-01   -0.10491903D+00
  0.30000000D+01    0.55000000D-01    0.37448412D-01
  0.40000000D+01    0.55000000D-01   -0.23089760D+00
  0.50000000D+01    0.55000000D-01    0.10816428D+00
  0.60000000D+01    0.55000000D-01   -0.25490926D+00
  0.70000000D+01    0.55000000D-01    0.48882378D-01
  0.80000000D+01    0.55000000D-01   -0.10406311D+00
  0.90000000D+01    0.55000000D-01    0.24325228D-02
  0.10000000D+02    0.55000000D-01    0.73568592D-01
  0.11000000D+02    0.55000000D-01   -0.14206266D+00
  0.12000000D+02    0.55000000D-01   -0.11436821D+00
  0.13000000D+02    0.55000000D-01   -0.10496326D+00
  0.14000000D+02    0.55000000D-01    0.30502330D+00
  0.15000000D+02    0.55000000D-01    0.76240084D+00
  0.16000000D+02    0.55000000D-01    0.19811091D+01
  0.17000000D+02    0.55000000D-01    0.31514803D+01
  0.18000000D+02    0.55000000D-01    0.47235089D+01
  0.19000000D+02    0.55000000D-01    0.63119176D+01
  0.20000000D+02    0.55000000D-01    0.81462567D+01
  0.21000000D+02    0.55000000D-01    0.10264009D+02
  0.22000000D+02    0.55000000D-01    0.12349923D+02
  0.23000000D+02    0.55000000D-01    0.14173894D+02
  0.24000000D+02    0.55000000D-01    0.15540595D+02
  0.25000000D+02    0.55000000D-01    0.16246360D+02
  0.26000000D+02    0.55000000D-01    0.16237187D+02
  0.27000000D+02    0.55000000D-01    0.15638852D+02
  0.28000000D+02    0.55000000D-01    0.14612080D+02
  0.29000000D+02    0.55000000D-01    0.13245837D+02
  0.30000000D+02    0.55000000D-01    0.11583589D+02
  0.31000000D+02    0.55000000D-01    0.97007096D+01
  0.32000000D+02    0.55000000D-01    0.77354928D+01
  0.33000000D+02    0.55000000D-01    0.58568689D+01
  0.34000000D+02    0.55000000D-01    0.42093263D+01
  0.35000000D+02    0.55000000D-01    0.28758492D+01
  0.36000000D+02    0.55000000D-01    0.18724009D+01
  0.37000000D+02    0.55000000D-01    0.11651642D+01
  0.38000000D+02    0.55000000D-01    0.69512844D+00
  0.39000000D+02    0.55000000D-01    0.39878702D+00
  0.40000000D+02    0.55000000D-01    0.22062477D+00
  0.41000000D+02    0.55000000D-01    0.11801996D+00
  0.42000000D+02    0.55000000D-01    0.61192867D-01
  0.43000000D+02    0.55000000D-01    0.30821485D-01
  0.44000000D+02    0.55000000D-01    0.15110870D-01
  0.45000000D+02    0.55000000D-01    0.72244298D-02
  0.46000000D+02    0.55000000D-01    0.33737882D-02
  0.47000000D+02    0.55000000D-01    0.15413035D-02
  0.48000000D+02    0.55000000D-01    0.68978162D-03
  0.49000000D+02    0.55000000D-01    0.30278354D-03
  0.50000000D+02    0.55000000D-01    0.13051098D-03
  0.51000000D+02    0.55000000D-01    0.55298159D-04
  0.52000000D+02    0.55000000D-01    0.23053674D-04
  0.53000000D+02    0.55000000D-01    0.94649563D-05
  0.54000000D+02    0.55000000D-01    0.38300006D-05
  0.55000000D+02    0.55000000D-01    0.15286438D-05
  0.56000000D+02    0.55000000D-01    0.60220157D-06
  0.57000000D+02    0.55000000D-01    0.23430642D-06
  0.58000000D+02    0.55000000D-01    0.90093155D-07
  0.59000000D+02    0.55000000D-01    0.34253502D-07
  0.60000000D+02    0.55000000D-01    0.12883904D-07
  0.61000000D+02    0.55000000D-01    0.47965388D-08
  0.62000000D+02    0.55000000D-01    0.17682403D-08
  0.63000000D+02    0.55000000D-01    0.64575829D-09
  0.64000000D+02    0.55000000D-01    0.23371315D-09
  0.65000000D+02    0.55000000D-01    0.83860085D-10
  0.66000000D+02    0.55000000D-01    0.29834360D-10
  0.67000000D+02    0.55000000D-01    0.10551645D-10
  0.68000000D+02    0.55000000D-01    0.36385660D-11
  0.69000000D+02    0.55000000D-01    0.14352636D-11
  0.70000000D+02    0.55000000D-01    0.00000000D+00
  0.00000000D+00    0.57500000D-01    0.00000000D+00
  0.10000000D+01    0.57500000D-01    0.12315206D+00
  0.20000000D+01    0.57500000D-01   -0.92639154D-01
  0.30000000D+01    0.57500000D-01    0.74032575D-01
  0.40000000D+01    0.57500000D-01   -0.23897581D+00
  0.50000000D+01    0.57500000D-01    0.10634542D+00
  0.60000000D+01    0.57500000D-01   -0.23170035D+00
  0.70000000D+01    0.57500000D-01    0.13509779D-01
  0.80000000D+01    0.57500000D-01   -0.90209959D-01
  0.90000000D+01    0.57500000D-01   -0.41902827D-01
  0.10000000D+02    0.57500000D-01    0.87131438D-01
  0.11000000D+02    0.57500000D-01   -0.96154210D-01
  0.12000000D+02    0.57500000D-01   -0.96502374D-01
  0.13000000D+02    0.57500000D-01   -0.16761756D+00
  0.14000000D+02    0.57500000D-01    0.15411482D+00
  0.15000000D+02    0.57500000D-01    0.43601635D+00
  0.16000000D+02    0.57500000D-01    0.14596528D+01
  0.17000000D+02    0.57500000D-01    0.25218415D+01
  0.18000000D+02    0.57500000D-01    0.39782078D+01
  0.19000000D+02    0.57500000D-01    0.55030459D+01
  0.20000000D+02    0.57500000D-01    0.72136946D+01
  0.21000000D+02    0.57500000D-01    0.92332942D+01
  0.22000000D+02    0.57500000D-01    0.11336553D+02
  0.23000000D+02    0.57500000D-01    0.13286772D+02
  0.24000000D+02    0.57500000D-01    0.14885041D+02
  0.25000000D+02    0.57500000D-01    0.15908987D+02
  0.26000000D+02    0.57500000D-01    0.16234531D+02
  0.27000000D+02    0.57500000D-01    0.15919611D+02
  0.28000000D+02    0.57500000D-01    0.15111498D+02
  0.29000000D+02    0.57500000D-01    0.13921937D+02
  0.30000000D+02    0.57500000D-01    0.12407097D+02
  0.31000000D+02    0.57500000D-01    0.10627906D+02
  0.32000000D+02    0.57500000D-01    0.86983126D+01
  0.33000000D+02    0.57500000D-01    0.67766267D+01
  0.34000000D+02    0.57500000D-01    0.50192814D+01
  0.35000000D+02    0.57500000D-01    0.35368064D+01
  0.36000000D+02    0.57500000D-01    0.23754525D+01
  0.37000000D+02    0.57500000D-01    0.15246001D+01
  0.38000000D+02    0.57500000D-01    0.93770902D+00
  0.39000000D+02    0.57500000D-01    0.55427778D+00
  0.40000000D+02    0.57500000D-01    0.31574595D+00
  0.41000000D+02    0.57500000D-01    0.17379306D+00
  0.42000000D+02    0.57500000D-01    0.92653546D-01
  0.43000000D+02    0.57500000D-01    0.47950342D-01
  0.44000000D+02    0.57500000D-01    0.24138118D-01
  0.45000000D+02    0.57500000D-01    0.11841348D-01
  0.46000000D+02    0.57500000D-01    0.56704454D-02
  0.47000000D+02    0.57500000D-01    0.26547189D-02
  0.48000000D+02    0.57500000D-01    0.12167838D-02
  0.49000000D+02    0.57500000D-01    0.54671006D-03
  0.50000000D+02    0.57500000D-01    0.24107777D-03
  0.51000000D+02    0.57500000D-01    0.10444288D-03
  0.52000000D+02    0.57500000D-01    0.44498873D-04
  0.53000000D+02    0.57500000D-01    0.18662087D-04
  0.54000000D+02    0.57500000D-01    0.77103506D-05
  0.55000000D+02    0.57500000D-01    0.31406870D-05
  0.56000000D+02    0.57500000D-01    0.12621780D-05
  0.57000000D+02    0.57500000D-01    0.50078129D-06
  0.58000000D+02    0.57500000D-01    0.19627851D-06
  0.59000000D+02    0.57500000D-01    0.76039892D-07
  0.60000000D+02    0.57500000D-01    0.29132944D-07
  0.61000000D+02    0.57500000D-01    0.11043734D-07
  0.62000000D+02    0.57500000D-01    0.41441617D-08
  0.63000000D+02    0.57500000D-01    0.15400488D-08
  0.64000000D+02    0.57500000D-01    0.56699991D-09
  0.65000000D+02    0.57500000D-01    0.20690171D-09
  0.66000000D+02    0.57500000D-01    0.74833387D-10
  0.67000000D+02    0.57500000D-01    0.26905604D-10
  0.68000000D+02    0.57500000D-01    0.94175539D-11
  0.69000000D+02    0.57500000D-01    0.37896520D-11
  0.70000000D+02    0.57500000D-01    0.00000000D+00
  0.00000000D+00    0.60000000D-01    0.00000000D+00
  0.10000000D+01    0.60000000D-01    0.14428124D+00
  0.20000000D+01    0.60000000D-01   -0.84516695D-01
  0.30000000D+01    0.60000000D-01    0.11179140D+00
  0.40000000D+01    0.60000000D-01   -0.23555200D+00
  0.50000000D+01    0.60000000D-01    0.98096176D-01
  0.60000000D+01    0.60000000D-01   -0.20255503D+00
  0.70000000D+01    0.60000000D-01   -0.18485110D-01
  0.80000000D+01    0.60000000D-01   -0.74575477D-01
  0.90000000D+01    0.60000000D-01   -0.81023041D-01
  0.10000000D+02    0.60000000D-01    0.81905380D-01
  0.11000000D+02    0.60000000D-01   -0.60118810D-01
  0.12000000D+02    0.60000000D-01   -0.62236223D-01
  0.13000000D+02    0.60000000D-01   -0.19718341D+00
  0.14000000D+02    0.60000000D-01    0.56027209D-01
  0.15000000D+02    0.60000000D-01    0.19516704D+00
  0.16000000D+02    0.60000000D-01    0.10194244D+01
  0.17000000D+02    0.60000000D-01    0.19560805D+01
  0.18000000D+02    0.60000000D-01    0.32824685D+01
  0.19000000D+02    0.60000000D-01    0.47390378D+01
  0.20000000D+02    0.60000000D-01    0.63385011D+01
  0.21000000D+02    0.60000000D-01    0.82398117D+01
  0.22000000D+02    0.60000000D-01    0.10312431D+02
  0.23000000D+02    0.60000000D-01    0.12336299D+02
  0.24000000D+02    0.60000000D-01    0.14114323D+02
  0.25000000D+02    0.60000000D-01    0.15419170D+02
  0.26000000D+02    0.60000000D-01    0.16073591D+02
  0.27000000D+02    0.60000000D-01    0.16062928D+02
  0.28000000D+02    0.60000000D-01    0.15500321D+02
  0.29000000D+02    0.60000000D-01    0.14507637D+02
  0.30000000D+02    0.60000000D-01    0.13157522D+02
  0.31000000D+02    0.60000000D-01    0.11505937D+02
  0.32000000D+02    0.60000000D-01    0.96453977D+01
  0.33000000D+02    0.60000000D-01    0.77175960D+01
  0.34000000D+02    0.60000000D-01    0.58815205D+01
  0.35000000D+02    0.60000000D-01    0.42686395D+01
  0.36000000D+02    0.60000000D-01    0.29541881D+01
  0.37000000D+02    0.60000000D-01    0.19536969D+01
  0.38000000D+02    0.60000000D-01    0.12378006D+01
  0.39000000D+02    0.60000000D-01    0.75333044D+00
  0.40000000D+02    0.60000000D-01    0.44159002D+00
  0.41000000D+02    0.60000000D-01    0.24995415D+00
  0.42000000D+02    0.60000000D-01    0.13694567D+00
  0.43000000D+02    0.60000000D-01    0.72785666D-01
  0.44000000D+02    0.60000000D-01    0.37604369D-01
  0.45000000D+02    0.60000000D-01    0.18920662D-01
  0.46000000D+02    0.60000000D-01    0.92871149D-02
  0.47000000D+02    0.60000000D-01    0.44539835D-02
  0.48000000D+02    0.60000000D-01    0.20900566D-02
  0.49000000D+02    0.60000000D-01    0.96089229D-03
  0.50000000D+02    0.60000000D-01    0.43332769D-03
  0.51000000D+02    0.60000000D-01    0.19189260D-03
  0.52000000D+02    0.60000000D-01    0.83528830D-04
  0.53000000D+02    0.60000000D-01    0.35772769D-04
  0.54000000D+02    0.60000000D-01    0.15086100D-04
  0.55000000D+02    0.60000000D-01    0.62697711D-05
  0.56000000D+02    0.60000000D-01    0.25697635D-05
  0.57000000D+02    0.60000000D-01    0.10394289D-05
  0.58000000D+02    0.60000000D-01    0.41517296D-06
  0.59000000D+02    0.60000000D-01    0.16385111D-06
  0.60000000D+02    0.60000000D-01    0.63928110D-07
  0.61000000D+02    0.60000000D-01    0.24670440D-07
  0.62000000D+02    0.60000000D-01    0.94212893D-08
  0.63000000D+02    0.60000000D-01    0.35619294D-08
  0.64000000D+02    0.60000000D-01    0.13337669D-08
  0.65000000D+02    0.60000000D-01    0.49486148D-09
  0.66000000D+02    0.60000000D-01    0.18192781D-09
  0.67000000D+02    0.60000000D-01    0.66483773D-10
  0.68000000D+02    0.60000000D-01    0.23615138D-10
  0.69000000D+02    0.60000000D-01    0.96934365D-11
  0.70000000D+02    0.60000000D-01    0.00000000D+00
  0.00000000D+00    0.62500000D-01    0.00000000D+00
  0.10000000D+01    0.62500000D-01    0.16431623D+00
  0.20000000D+01    0.62500000D-01   -0.80139952D-01
  0.30000000D+01    0.62500000D-01    0.14680925D+00
  0.40000000D+01    0.62500000D-01   -0.22021136D+00
  0.50000000D+01    0.62500000D-01    0.85446684D-01
  0.60000000D+01    0.62500000D-01   -0.16961339D+00
  0.70000000D+01    0.62500000D-01   -0.46319881D-01
  0.80000000D+01    0.62500000D-01   -0.58274307D-01
  0.90000000D+01    0.62500000D-01   -0.11152456D+00
  0.10000000D+02    0.62500000D-01    0.63731772D-01
  0.11000000D+02    0.62500000D-01   -0.38830125D-01
  0.12000000D+02    0.62500000D-01   -0.21422965D-01
  0.13000000D+02    0.62500000D-01   -0.20208315D+00
  0.14000000D+02    0.62500000D-01   -0.18240056D-02
  0.15000000D+02    0.62500000D-01    0.29321705D-01
  0.16000000D+02    0.62500000D-01    0.66155733D+00
  0.17000000D+02    0.62500000D-01    0.14607902D+01
  0.18000000D+02    0.62500000D-01    0.26427188D+01
  0.19000000D+02    0.62500000D-01    0.40197891D+01
  0.20000000D+02    0.62500000D-01    0.55197135D+01
  0.21000000D+02    0.62500000D-01    0.72949394D+01
  0.22000000D+02    0.62500000D-01    0.92992026D+01
  0.23000000D+02    0.62500000D-01    0.11347854D+02
  0.24000000D+02    0.62500000D-01    0.13252983D+02
  0.25000000D+02    0.62500000D-01    0.14793214D+02
  0.26000000D+02    0.62500000D-01    0.15756808D+02
  0.27000000D+02    0.62500000D-01    0.16060347D+02
  0.28000000D+02    0.62500000D-01    0.15767132D+02
  0.29000000D+02    0.62500000D-01    0.14993105D+02
  0.30000000D+02    0.62500000D-01    0.13825258D+02
  0.31000000D+02    0.62500000D-01    0.12322161D+02
  0.32000000D+02    0.62500000D-01    0.10560359D+02
  0.33000000D+02    0.62500000D-01    0.86623166D+01
  0.34000000D+02    0.62500000D-01    0.67814766D+01
  0.35000000D+02    0.62500000D-01    0.50624922D+01
  0.36000000D+02    0.62500000D-01    0.36060657D+01
  0.37000000D+02    0.62500000D-01    0.24549820D+01
  0.38000000D+02    0.62500000D-01    0.16009256D+01
  0.39000000D+02    0.62500000D-01    0.10024823D+01
  0.40000000D+02    0.62500000D-01    0.60431794D+00
  0.41000000D+02    0.62500000D-01    0.35157065D+00
  0.42000000D+02    0.62500000D-01    0.19785195D+00
  0.43000000D+02    0.62500000D-01    0.10794553D+00
  0.44000000D+02    0.62500000D-01    0.57212493D-01
  0.45000000D+02    0.62500000D-01    0.29513036D-01
  0.46000000D+02    0.62500000D-01    0.14842994D-01
  0.47000000D+02    0.62500000D-01    0.72895194D-02
  0.48000000D+02    0.62500000D-01    0.35008505D-02
  0.49000000D+02    0.62500000D-01    0.16463438D-02
  0.50000000D+02    0.62500000D-01    0.75904439D-03
  0.51000000D+02    0.62500000D-01    0.34347706D-03
  0.52000000D+02    0.62500000D-01    0.15270653D-03
  0.53000000D+02    0.62500000D-01    0.66766258D-04
  0.54000000D+02    0.62500000D-01    0.28732575D-04
  0.55000000D+02    0.62500000D-01    0.12180357D-04
  0.56000000D+02    0.62500000D-01    0.50902301D-05
  0.57000000D+02    0.62500000D-01    0.20984912D-05
  0.58000000D+02    0.62500000D-01    0.85398124D-06
  0.59000000D+02    0.62500000D-01    0.34325804D-06
  0.60000000D+02    0.62500000D-01    0.13635352D-06
  0.61000000D+02    0.62500000D-01    0.53556386D-07
